Image_ID,class,confidence,ymin,xmin,ymax,xmax
image_0178,0,0.625305235,0.1125,0.228125,0.313888889,0.3140625
image_0178,0,0.435724527,0.072222222,0.14921875,0.288888889,0.2265625
image_0228,1,0.860634387,0.581944444,0.68671875,0.795833333,0.80234375
image_0228,0,0.580697477,0.6625,0.24453125,0.829166667,0.42421875
image_0239,1,0.819238961,0.704166667,0.2234375,0.906944444,0.36640625
image_0239,0,0.731023073,0.598611111,0.4703125,0.911111111,0.62109375
image_0239,1,0.455581367,0.505555556,0.64296875,0.913888889,0.85
image_0174,0,0.886119843,0.609722222,0.33515625,0.744444444,0.40078125
image_0174,0,0.746262789,0.570833333,0.5296875,0.779166667,0.60234375
image_0171,1,0.840498984,0.591666667,0.30703125,0.813888889,0.3875
image_0171,0,0.755362809,0.701388889,0.49140625,0.819444444,0.5796875
image_0201,1,0.890177786,0.602777778,0.18828125,0.768055556,0.30859375
image_0201,1,0.775608778,0.645833333,0.63984375,0.766666667,0.70625
image_0213,1,0.835087299,0.651388889,0.36328125,0.769444444,0.44296875
image_0215,1,0.679868817,0.663888889,0.6078125,0.783333333,0.7078125
image_0215,1,0.50455761,0.676388889,0.4421875,0.744444444,0.48671875
image_0170,0,0.823200703,0.656944444,0.7953125,0.763888889,0.85234375
image_0246,1,0.810413301,0.580555556,0.4375,0.777777778,0.55390625
image_0246,0,0.714960754,0.688888889,0.5875,0.791666667,0.7140625
image_0222,1,0.844008148,0.684722222,0.2984375,0.827777778,0.371875
image_0209,0,0.831730723,0.769444444,0.34453125,0.881944444,0.4671875
image_0209,0,0.512870967,0.019444444,0.19453125,0.263888889,0.30078125
image_0209,1,0.415165633,0.701388889,0.51484375,0.901388889,0.59453125
image_0253,0,0.853649259,0.651388889,0.19296875,0.854166667,0.303125
image_0253,0,0.717985332,0.681944444,0.66484375,0.901388889,0.85703125
image_0253,1,0.613720357,0.733333333,0.3921875,0.894444444,0.58125
image_0247,0,0.872288823,0.673611111,0.4296875,0.820833333,0.5140625
image_0230,0,0.696122646,0.708333333,0.35,0.990277778,0.56640625
image_0230,1,0.686555445,0.619444444,0.8015625,0.986111111,1
image_0236,1,0.884420395,0.6375,0.4203125,0.776388889,0.50078125
image_0236,0,0.851939797,0.594444444,0.13671875,0.788888889,0.26015625
image_0248,0,0.860524714,0.618055556,0.72109375,0.7375,0.8390625
image_0248,0,0.759447575,0.629166667,0.51015625,0.731944444,0.63359375
image_0198,1,0.582693458,0.665277778,0.1234375,0.798611111,0.2
image_0207,1,0.787787557,0.718055556,0.14140625,0.984722222,0.28359375
image_0207,0,0.585588396,0.726388889,0.60078125,0.977777778,0.81171875
image_0221,0,0.854983985,0.627777778,0.7734375,0.869444444,0.88671875
image_0221,0,0.839293897,0.715277778,0.56875,0.927777778,0.66953125
image_0205,0,0.857162416,0.572222222,0.32578125,0.816666667,0.42421875
image_0190,0,0.889488101,0.704166667,0.52734375,0.8375,0.60859375
image_0190,0,0.836096704,0.698611111,0.775,0.8375,0.9046875
image_0190,1,0.738575578,0.681944444,0.27890625,0.791666667,0.36796875
image_0208,0,0.797698557,0.759722222,0.48359375,0.880555556,0.5875
image_0208,1,0.790369034,0.716666667,0.3375,0.845833333,0.41328125
image_0208,1,0.757353961,0.675,0.63359375,0.872222222,0.76015625
image_0193,1,0.853760362,0.647222222,0.58984375,0.844444444,0.68984375
image_0193,0,0.796330929,0.697222222,0.8109375,0.843055556,0.93203125
image_0218,1,0.869493544,0.670833333,0.2421875,0.786111111,0.334375
image_0218,1,0.865960062,0.654166667,0.4015625,0.798611111,0.48828125
image_0218,1,0.814369917,0.704166667,0.68046875,0.826388889,0.80546875
image_0212,1,0.666329205,0.7,0.31796875,0.845833333,0.4265625
image_0243,1,0.785511255,0.616666667,0.36328125,0.8625,0.4609375
image_0224,0,0.783905983,0.719444444,0.66796875,0.848611111,0.78515625
image_0224,1,0.730303288,0.661111111,0.0765625,0.798611111,0.2125
image_0197,1,0.86372751,0.655555556,0.2625,0.776388889,0.3390625
image_0197,1,0.852066576,0.501388889,0.58125,0.827777778,0.71640625
image_0229,0,0.814138532,0.681944444,0.24375,0.929166667,0.37109375
image_0229,0,0.723424613,0.611111111,0.0375,0.948611111,0.20234375
image_0229,0,0.592734993,0.741666667,0.7734375,0.948611111,0.91796875
image_0189,1,0.796568334,0.651388889,0.72265625,0.823611111,0.790625
image_0189,1,0.412738115,0.868055556,0.4296875,0.988888889,0.5671875
image_0244,1,0.84491092,0.706944444,0.2546875,0.901388889,0.38203125
image_0244,1,0.501189351,0.669444444,0.57109375,0.886111111,0.7078125
image_0169,1,0.87928766,0.665277778,0.7125,0.801388889,0.78125
image_0232,1,0.887320995,0.708333333,0.13515625,0.890277778,0.24765625
image_0232,1,0.753181934,0.690277778,0.74140625,0.952777778,0.8953125
image_0232,0,0.66147095,0.613888889,0.42265625,0.944444444,0.60546875
image_0235,0,0.917267442,0.575,0.53125,0.790277778,0.59921875
image_0235,1,0.849527657,0.647222222,0.41171875,0.780555556,0.4859375
image_0235,0,0.820041418,0.65,0.275,0.775,0.38515625
image_0220,1,0.783666909,0.738888889,0.88515625,0.8875,0.98671875
image_0220,0,0.441753894,0.872222222,0.43359375,0.993055556,0.56796875
image_0181,1,0.628520668,0.7,0.65,0.852777778,0.74921875
image_0227,0,0.752428114,0.680555556,0.53828125,0.897222222,0.65546875
image_0227,1,0.498755574,0.168055556,0.4234375,0.431944444,0.58984375
image_0242,1,0.788609982,0.708333333,0.29609375,0.8875,0.4125
image_0242,0,0.489752352,0.030555556,0.19453125,0.290277778,0.31484375
image_0177,0,0.843933225,0.765277778,0.54375,0.904166667,0.646875
image_0177,1,0.818975389,0.706944444,0.2328125,1,0.4421875
image_0183,0,0.872169375,0.695833333,0.40078125,0.808333333,0.4890625
image_0183,0,0.839339614,0.695833333,0.74296875,0.833333333,0.8265625
image_0183,0,0.759291708,0.5875,0.5484375,0.847222222,0.63984375
image_0249,1,0.812064946,0.5625,0.67578125,0.806944444,0.78203125
image_0185,0,0.881101429,0.5625,0.4703125,0.726388889,0.54140625
image_0185,0,0.817527592,0.6125,0.07578125,0.695833333,0.1515625
image_0188,0,0.929814816,0.590277778,0.27421875,0.7875,0.34609375
image_0188,0,0.883454263,0.668055556,0.875,0.791666667,0.9484375
image_0188,1,0.799223304,0.701388889,0.7,0.815277778,0.84296875
image_0203,1,0.764002025,0.695833333,0.7765625,0.826388889,0.88125
image_0202,1,0.617505968,0.577777778,0.409375,0.915277778,0.65390625
image_0202,0,0.574422538,0.586111111,0.14375,0.923611111,0.38828125
image_0184,0,0.940249205,0.577777778,0.37109375,0.781944444,0.45078125
image_0184,0,0.86819917,0.623611111,0.2625,0.794444444,0.3359375
image_0184,1,0.780251145,0.6625,0.6109375,0.791666667,0.75
image_0194,0,0.876698375,0.568055556,0.1265625,0.825,0.24453125
image_0194,1,0.692557991,0.694444444,0.68125,0.843055556,0.76796875
image_0214,1,0.61266619,0.658333333,0.62265625,0.766666667,0.69296875
image_0231,1,0.645859301,0.654166667,0.7953125,0.827777778,0.9453125
image_0172,0,0.816475213,0.6875,0.67734375,0.843055556,0.7515625
image_0172,0,0.791050255,0.643055556,0.1921875,0.8125,0.3171875
image_0172,0,0.691381216,0.648611111,0.409375,0.830555556,0.48828125
image_0210,0,0.763226092,0.794444444,0.625,0.925,0.721875
image_0210,0,0.626943231,0.780555556,0.43046875,0.905555556,0.53125
image_0210,0,0.53331244,0,0.18046875,0.261111111,0.28125
image_0210,0,0.439742565,0.745833333,0.315625,0.898611111,0.3953125
image_0175,0,0.789480865,0.590277778,0.26796875,0.720833333,0.33125
image_0166,1,0.893929541,0.651388889,0.2375,0.770833333,0.32109375
image_0166,0,0.81627959,0.665277778,0.37890625,0.777777778,0.46484375
image_0166,0,0.774215937,0.669444444,0.60078125,0.790277778,0.728125
image_0226,0,0.791953683,0.680555556,0.25078125,0.918055556,0.4109375
image_0226,1,0.516335189,0.145833333,0.4140625,0.4375,0.58828125
image_0167,0,0.908273339,0.568055556,0.496875,0.755555556,0.57265625
image_0167,0,0.847970307,0.606944444,0.6734375,0.744444444,0.790625
image_0167,0,0.766322196,0.648611111,0.39765625,0.752777778,0.47890625
image_0200,0,0.875791967,0.604166667,0.6171875,0.776388889,0.71640625
image_0200,1,0.787426293,0.654166667,0.35390625,0.740277778,0.421875
image_0200,0,0.762274265,0.627777778,0.475,0.736111111,0.5328125
image_0192,0,0.782054424,0.727777778,0.80546875,0.883333333,0.9375
image_0192,0,0.709494412,0.616666667,0.13984375,0.836111111,0.2546875
image_0192,1,0.671143353,0.65,0.42734375,1,0.56640625
image_0179,0,0.884754121,0.661111111,0.5484375,0.811111111,0.61640625
image_0179,0,0.838528216,0.723611111,0.43828125,0.815277778,0.51953125
image_0179,0,0.628650308,0.070833333,0.203125,0.2875,0.3140625
image_0206,0,0.827672958,0.668055556,0.746875,0.840277778,0.903125
image_0206,0,0.779614389,0.655555556,0.33203125,0.794444444,0.40859375
image_0217,0,0.913330495,0.645833333,0.5171875,0.808333333,0.59375
image_0217,1,0.852892399,0.654166667,0.05546875,0.779166667,0.15390625
image_0225,1,0.756144702,0.695833333,0.0890625,0.906944444,0.25390625
image_0223,1,0.77356565,0.704166667,0.54453125,0.879166667,0.63984375
image_0223,0,0.713294923,0.745833333,0.3546875,0.848611111,0.46953125
image_0219,1,0.893219829,0.634722222,0.1609375,0.775,0.24140625
image_0219,0,0.82071203,0.656944444,0.78359375,0.781944444,0.8625
image_0219,0,0.79467833,0.654166667,0.6046875,0.794444444,0.66875
image_0234,0,0.785884023,0.670833333,0.60859375,0.822222222,0.6953125
image_0234,1,0.725714505,0.644444444,0.16328125,0.804166667,0.24296875
image_0234,0,0.657099962,0.704166667,0.3421875,0.841666667,0.5171875
image_0319,1,0.921906888,0.605555556,0.4484375,0.798611111,0.52734375
image_0319,1,0.866672754,0.643055556,0.2140625,0.781944444,0.33125
image_0319,1,0.857845068,0.65,0.66171875,0.7875,0.746875
image_0263,0,0.86063081,0.697222222,0.58046875,0.819444444,0.6640625
image_0263,0,0.83961463,0.688888889,0.7171875,0.813888889,0.85703125
image_0263,1,0.710330784,0.681944444,0.2796875,0.763888889,0.36484375
image_0256,0,0.932689488,0.605555556,0.3296875,0.733333333,0.38125
image_0256,1,0.874503911,0.658333333,0.50625,0.745833333,0.5765625
image_0326,0,0.710672379,0.715277778,0.38359375,0.897222222,0.49453125
image_0326,0,0.576203108,0.795833333,0.81484375,0.8875,0.9265625
image_0305,1,0.847029984,0.697222222,0.51328125,0.809722222,0.5875
image_0305,0,0.648464024,0.070833333,0.22890625,0.302777778,0.32421875
image_0305,0,0.450133801,0.036111111,0.14921875,0.280555556,0.2171875
image_0287,1,0.921284854,0.623611111,0.14296875,0.826388889,0.225
image_0287,1,0.80570662,0.686111111,0.5984375,0.859722222,0.753125
image_0287,0,0.741975009,0.693055556,0.33671875,0.8375,0.4796875
image_0308,0,0.904879808,0.627777778,0.59765625,0.776388889,0.7453125
image_0308,0,0.751468003,0.652777778,0.34609375,0.751388889,0.40390625
image_0308,0,0.748983264,0.661111111,0.459375,0.747222222,0.54375
image_0292,0,0.876235127,0.6,0.23828125,0.804166667,0.3484375
image_0292,1,0.722300887,0.673611111,0.58203125,0.801388889,0.6671875
image_0292,0,0.694456577,0.665277778,0.37890625,0.876388889,0.509375
image_0307,1,0.791525722,0.655555556,0.48359375,0.854166667,0.56328125
image_0307,0,0.758529484,0.730555556,0.28359375,0.859722222,0.4265625
image_0307,0,0.585143447,0.040277778,0.1921875,0.259722222,0.31015625
image_0307,0,0.400580615,0,0.3125,0.313888889,0.48359375
image_0301,1,0.894050717,0.725,0.33125,0.868055556,0.42109375
image_0283,1,0.810815573,0.697222222,0.54453125,0.844444444,0.67109375
image_0283,0,0.808022082,0.534722222,0.215625,0.834722222,0.428125
image_0272,0,0.815065503,0.683333333,0.334375,0.798611111,0.41171875
image_0272,0,0.771512628,0.705555556,0.47578125,0.833333333,0.54921875
image_0272,0,0.524585247,0.093055556,0.2390625,0.298611111,0.328125
image_0257,1,0.849737346,0.598611111,0.18984375,0.7125,0.2734375
image_0257,1,0.825802624,0.655555556,0.66640625,0.748611111,0.746875
image_0257,1,0.800844848,0.629166667,0.32890625,0.718055556,0.3921875
image_0296,1,0.81366992,0.695833333,0.15859375,0.819444444,0.26796875
image_0267,0,0.846214831,0.679166667,0.41328125,0.829166667,0.53359375
image_0267,1,0.688847065,0.7,0.0625,0.798611111,0.1671875
image_0336,0,0.873247266,0.715277778,0.34609375,0.855555556,0.45546875
image_0336,1,0.803480446,0.752777778,0.50703125,0.8375,0.60390625
image_0336,0,0.800015152,0.722222222,0.21015625,0.866666667,0.30625
image_0336,0,0.514287233,0,0.134375,0.270833333,0.25078125
image_0302,1,0.764935195,0.661111111,0.2421875,0.790277778,0.3390625
image_0330,1,0.825345576,0.7125,0.61796875,0.826388889,0.70390625
image_0330,0,0.724486053,0.698611111,0.30078125,0.836111111,0.4015625
image_0268,1,0.84421581,0.686111111,0.215625,0.806944444,0.303125
image_0286,1,0.874305487,0.648611111,0.315625,0.841666667,0.40546875
image_0289,0,0.7675879,0.698611111,0.17109375,0.836111111,0.28203125
image_0270,0,0.856312513,0.659722222,0.19375,0.836111111,0.31015625
image_0270,1,0.729203224,0.641666667,0.56015625,0.820833333,0.61953125
image_0282,0,0.89808476,0.6375,0.6015625,0.830555556,0.690625
image_0282,0,0.707841933,0.595833333,0.07734375,0.831944444,0.28359375
image_0282,1,0.575683713,0.629166667,0.3015625,0.859722222,0.525
image_0324,1,0.809210956,0.654166667,0.59296875,0.838888889,0.67421875
image_0324,1,0.652160823,0.704166667,0.284375,0.831944444,0.47109375
image_0324,0,0.61596632,0.679166667,0.74453125,0.844444444,0.87890625
image_0314,1,0.8793419,0.673611111,0.6546875,0.795833333,0.7375
image_0314,1,0.872150898,0.6625,0.23125,0.790277778,0.35703125
image_0314,1,0.801831841,0.656944444,0.47890625,0.781944444,0.56171875
image_0258,0,0.908026755,0.609722222,0.28671875,0.736111111,0.35078125
image_0258,1,0.870248139,0.676388889,0.7765625,0.794444444,0.85234375
image_0258,0,0.510118365,0.669444444,0.4375,0.779166667,0.61953125
image_0260,1,0.756324291,0.720833333,0.61015625,0.836111111,0.71875
image_0279,0,0.895169377,0.686111111,0.6,0.791666667,0.68125
image_0279,0,0.874487638,0.6625,0.28984375,0.751388889,0.36640625
image_0279,0,0.706263185,0.645833333,0.43125,0.751388889,0.54375
image_0332,0,0.776570261,0.651388889,0.45078125,0.815277778,0.5515625
image_0332,0,0.65598011,0.680555556,0.58671875,0.930555556,0.77578125
image_0313,1,0.8198632,0.648611111,0.29765625,0.806944444,0.3765625
image_0277,0,0.855908394,0.730555556,0.52421875,0.866666667,0.6109375
image_0277,1,0.854818463,0.7375,0.340625,0.847222222,0.44765625
image_0277,1,0.78731668,0.725,0.11484375,0.895833333,0.24921875
image_0288,0,0.89172256,0.679166667,0.54765625,0.794444444,0.62890625
image_0288,1,0.759394109,0.644444444,0.28359375,0.829166667,0.45625
image_0288,0,0.735990882,0.697222222,0.78828125,0.795833333,0.88984375
image_0262,1,0.851367593,0.706944444,0.83125,0.804166667,0.92734375
image_0262,0,0.493144453,0.173611111,0.43203125,0.452777778,0.59609375
image_0266,1,0.85024327,0.672222222,0.215625,0.7875,0.315625
image_0275,1,0.768890023,0.691666667,0.27578125,0.848611111,0.40625
image_0275,0,0.751492321,0.733333333,0.4296875,0.841666667,0.509375
image_0275,0,0.576188028,0.059722222,0.20546875,0.309722222,0.3046875
image_0271,1,0.836730897,0.659722222,0.6625,0.791666667,0.7453125
image_0303,1,0.748129785,0.75,0.540625,0.963888889,0.66484375
image_0303,1,0.688872337,0.720833333,0.28671875,0.933333333,0.41015625
image_0259,0,0.89679867,0.658333333,0.3625,0.804166667,0.45234375
image_0259,0,0.514276147,0.633333333,0.71015625,0.840277778,0.859375
image_0320,1,0.825109959,0.683333333,0.1828125,0.873611111,0.30546875
image_0320,0,0.74243933,0.726388889,0.38671875,0.893055556,0.503125
image_0278,1,0.765890777,0.672222222,0.3078125,0.75,0.39453125
image_0334,1,0.721383631,0.693055556,0.61328125,0.801388889,0.71171875
image_0264,1,0.743648052,0.631944444,0.4640625,0.738888889,0.5515625
image_0297,1,0.840290427,0.704166667,0.39609375,0.883333333,0.48359375
image_0309,0,0.821594357,0.6875,0.31015625,0.816666667,0.3890625
image_0309,1,0.698188424,0.643055556,0.5078125,0.826388889,0.63671875
image_0322,0,0.884678185,0.640277778,0.84921875,0.869444444,0.940625
image_0322,1,0.82363534,0.743055556,0.665625,0.948611111,0.7984375
image_0322,0,0.703751683,0.669444444,0.390625,0.869444444,0.4921875
image_0321,0,0.886356473,0.661111111,0.5,0.830555556,0.60546875
image_0321,0,0.82633245,0.626388889,0.30390625,0.801388889,0.4046875
image_0321,0,0.760018647,0.706944444,0.71171875,0.786111111,0.7703125
image_0321,0,0.440231323,0.675,0.76953125,0.797222222,0.8328125
image_0300,0,0.85653615,0.666666667,0.86171875,0.798611111,0.93203125
image_0300,0,0.824416459,0.668055556,0.4453125,0.779166667,0.5375
image_0300,1,0.767493188,0.676388889,0.284375,0.794444444,0.3859375
image_0291,1,0.893141925,0.6625,0.415625,0.794444444,0.4984375
image_0291,1,0.648184538,0.590277778,0.5578125,0.872222222,0.78125
image_0317,0,0.897612751,0.648611111,0.6140625,0.766666667,0.69921875
image_0317,1,0.866996229,0.629166667,0.30859375,0.75,0.4296875
image_0306,0,0.853743434,0.756944444,0.234375,0.881944444,0.3640625
image_0306,0,0.807370782,0.744444444,0.70625,0.895833333,0.79296875
image_0306,1,0.753179371,0.758333333,0.44453125,0.880555556,0.54375
image_0306,0,0.662436187,0,0.16640625,0.248611111,0.29140625
image_0294,0,0.907965064,0.733333333,0.6375,0.873611111,0.72265625
image_0294,1,0.83046335,0.738888889,0.14140625,0.898611111,0.27265625
image_0312,1,0.878654242,0.6625,0.62421875,0.8,0.7171875
image_0312,1,0.842487991,0.604166667,0.41953125,0.784722222,0.50234375
image_0312,1,0.842079818,0.65,0.1703125,0.793055556,0.30078125
image_0315,1,0.832456231,0.673611111,0.2453125,0.825,0.32578125
image_0315,0,0.820712149,0.720833333,0.6203125,0.856944444,0.7421875
image_0281,0,0.878290892,0.636111111,0.2578125,0.756944444,0.346875
image_0281,0,0.874033749,0.520833333,0.6078125,0.786111111,0.72734375
image_0281,0,0.805273175,0.508333333,0.3734375,0.790277778,0.56328125
image_0316,1,0.841910303,0.723611111,0.68359375,0.877777778,0.81015625
image_0316,0,0.805608392,0.573611111,0.28515625,0.813888889,0.421875
image_0316,1,0.70210582,0.697222222,0.440625,0.855555556,0.54296875
image_0325,0,0.928294599,0.640277778,0.6546875,0.779166667,0.73984375
image_0325,0,0.912115872,0.693055556,0.3390625,0.815277778,0.42734375
image_0328,0,0.904031515,0.659722222,0.62265625,0.851388889,0.74375
image_0328,0,0.838559449,0.670833333,0.41796875,0.872222222,0.5390625
image_0328,1,0.744443655,0.716666667,0.83203125,0.870833333,0.959375
image_0255,0,0.745702326,0.690277778,0.209375,0.833333333,0.35625
image_0290,0,0.898928046,0.654166667,0.3015625,0.791666667,0.38359375
image_0290,0,0.72439599,0.631944444,0.496875,0.872222222,0.6015625
image_0290,0,0.712789536,0.718055556,0.69609375,0.820833333,0.7984375
image_0276,1,0.7872774,0.688888889,0.48984375,0.773611111,0.5734375
image_0318,0,0.87983346,0.634722222,0.32421875,0.747222222,0.40078125
image_0318,1,0.830604315,0.636111111,0.61484375,0.765277778,0.7265625
image_0261,1,0.85148567,0.675,0.24140625,0.781944444,0.37109375
image_0261,0,0.811781228,0.702777778,0.7203125,0.798611111,0.80703125
image_0261,0,0.767642796,0.659722222,0.453125,0.808333333,0.540625
image_0273,0,0.849943399,0.702777778,0.12890625,0.915277778,0.2890625
image_0273,0,0.822235107,0.756944444,0.66953125,0.976388889,0.82109375
image_0273,0,0.682619393,0.665277778,0.4375,0.901388889,0.53125
image_0273,0,0.475885004,0,0.1484375,0.240277778,0.27734375
image_0310,1,0.783453584,0.594444444,0.37109375,0.718055556,0.4515625
image_0310,1,0.746976197,0.647222222,0.5890625,0.748611111,0.66171875
image_0285,0,0.922607601,0.669444444,0.2140625,0.783333333,0.2984375
image_0285,0,0.868771434,0.651388889,0.6953125,0.798611111,0.7859375
image_0285,1,0.672615826,0.598611111,0.41328125,0.8125,0.60625
image_0265,0,0.869697392,0.677777778,0.534375,0.786111111,0.64609375
image_0265,0,0.827885509,0.6125,0.34921875,0.751388889,0.421875
image_0265,1,0.72194773,0.659722222,0.21953125,0.745833333,0.3203125
image_0293,1,0.757408082,0.684722222,0.74140625,0.806944444,0.83515625
image_0293,1,0.717230737,0.665277778,0.33125,0.848611111,0.4828125
image_0329,0,0.890168548,0.665277778,0.3421875,0.827777778,0.4296875
image_0329,0,0.79002893,0.7,0.446875,0.834722222,0.55078125
image_0329,1,0.417241603,0.704166667,0.56640625,0.884722222,0.72265625
image_0280,0,0.916390777,0.630555556,0.3953125,0.783333333,0.47109375
image_0280,0,0.767065108,0.616666667,0.58671875,0.802777778,0.72578125
image_0335,0,0.836926639,0.644444444,0.7453125,0.859722222,0.83359375
image_0254,1,0.891185045,0.563888889,0.58515625,0.754166667,0.675
image_0254,1,0.871847093,0.481944444,0.2734375,0.726388889,0.39921875
image_0295,0,0.732670188,0.701388889,0.0375,0.872222222,0.14140625
image_0295,1,0.729220569,0.638888889,0.275,0.909722222,0.41328125
image_0295,0,0.494001299,0.6625,0.84296875,0.926388889,0.96640625
image_0327,1,0.725333691,0.706944444,0.80859375,0.8625,0.91953125
image_0298,0,0.886967838,0.652777778,0.24140625,0.873611111,0.37265625
image_0298,1,0.837296486,0.7,0.603125,0.826388889,0.6875
image_0333,1,0.823106825,0.686111111,0.54921875,0.833333333,0.653125
image_0269,1,0.886133015,0.644444444,0.190625,0.788888889,0.27421875
image_0269,0,0.883689821,0.652777778,0.33125,0.815277778,0.3953125
image_0269,1,0.764879525,0.641666667,0.56484375,0.838888889,0.6328125
image_0284,1,0.880114198,0.65,0.24453125,0.786111111,0.36328125
image_0299,1,0.865412951,0.691666667,0.49296875,0.811111111,0.57109375
image_0299,1,0.846986234,0.688888889,0.72578125,0.802777778,0.8125
image_0299,0,0.731747627,0.618055556,0.33984375,0.779166667,0.40859375
image_0304,1,0.89618361,0.708333333,0.27890625,0.876388889,0.35625
image_0304,1,0.833118677,0.709722222,0.65703125,0.891666667,0.78359375
image_0304,0,0.726777852,0.716666667,0.51796875,0.919444444,0.62109375
image_0304,0,0.633638799,0.015277778,0.20234375,0.276388889,0.29921875
image_0274,1,0.779443145,0.709722222,0.58828125,0.840277778,0.6609375
image_0274,1,0.773113966,0.713888889,0.315625,0.8375,0.39296875
image_0274,0,0.675524712,0.643055556,0.4765625,0.801388889,0.54453125
image_0274,0,0.600104928,0.102777778,0.22890625,0.305555556,0.3140625
image_0323,0,0.806908369,0.673611111,0.496875,0.841666667,0.60703125
image_0323,0,0.781259179,0.708333333,0.3515625,0.834722222,0.4609375
image_0331,0,0.762304842,0.698611111,0.1546875,0.830555556,0.2609375
image_0331,1,0.589041889,0.651388889,0.62421875,0.888888889,0.8359375
image_0311,0,0.832903922,0.669444444,0.640625,0.818055556,0.71484375
image_0311,1,0.687029779,0.522222222,0.46640625,0.886111111,0.62109375
image_0311,0,0.541560054,0.638888889,0.125,0.818055556,0.29140625
image_0367,1,0.86613977,0.656944444,0.47109375,0.758333333,0.5296875
image_0367,0,0.723082542,0.647222222,0.68828125,0.752777778,0.78203125
image_0377,0,0.907592297,0.698611111,0.2796875,0.844444444,0.37890625
image_0377,0,0.888565719,0.666666667,0.671875,0.848611111,0.7859375
image_0387,0,0.791707993,0.651388889,0.49921875,0.806944444,0.5828125
image_0387,0,0.728792369,0.738888889,0.2953125,0.826388889,0.36640625
image_0387,1,0.495052844,0.684722222,0.36484375,0.823611111,0.4375
image_0341,0,0.831541955,0.772222222,0.27890625,0.980555556,0.41875
image_0341,0,0.477906913,0.838888889,0.56328125,0.918055556,0.65234375
image_0383,1,0.840458214,0.697222222,0.59921875,0.913888889,0.73046875
image_0359,0,0.830900133,0.654166667,0.56875,0.791666667,0.653125
image_0409,1,0.895820379,0.652777778,0.1578125,0.808333333,0.246875
image_0409,0,0.458030105,0.869444444,0.43125,0.991666667,0.5671875
image_0373,0,0.845761657,0.716666667,0.246875,0.819444444,0.3375
image_0373,1,0.814520359,0.668055556,0.37109375,0.830555556,0.47890625
image_0373,1,0.76256758,0.740277778,0.571875,0.836111111,0.6609375
image_0411,1,0.883102655,0.680555556,0.8171875,0.820833333,0.9015625
image_0411,1,0.859736621,0.629166667,0.14453125,0.806944444,0.3234375
image_0360,0,0.899439394,0.701388889,0.284375,0.818055556,0.3796875
image_0360,1,0.738464892,0.652777778,0.56640625,0.801388889,0.6578125
image_0360,0,0.694978714,0.677777778,0.384375,0.8,0.484375
image_0389,0,0.890786231,0.620833333,0.33984375,0.725,0.4171875
image_0349,0,0.910888791,0.641666667,0.65078125,0.781944444,0.7328125
image_0349,1,0.824694633,0.623611111,0.3421875,0.768055556,0.425
image_0365,0,0.874310195,0.575,0.3953125,0.711111111,0.4984375
image_0365,1,0.82186687,0.622222222,0.5953125,0.736111111,0.6765625
image_0366,0,0.704991996,0.654166667,0.65859375,0.743055556,0.7453125
image_0366,0,0.678185344,0.588888889,0.4453125,0.720833333,0.50703125
image_0366,1,0.657548428,0.597222222,0.2734375,0.719444444,0.3921875
image_0410,0,0.849436522,0.534722222,0.5953125,0.777777778,0.75546875
image_0410,0,0.841469705,0.631944444,0.340625,0.765277778,0.41796875
image_0410,0,0.834841967,0.469444444,0.16484375,0.740277778,0.26171875
image_0347,0,0.829349995,0.534722222,0.609375,0.768055556,0.71328125
image_0347,1,0.80941081,0.623611111,0.35390625,0.755555556,0.43671875
image_0380,0,0.892653823,0.7125,0.10625,0.911111111,0.228125
image_0380,1,0.855170906,0.688888889,0.78125,0.908333333,0.9140625
image_0380,0,0.796275854,0.704166667,0.23203125,0.925,0.39921875
image_0356,0,0.845449328,0.605555556,0.43828125,0.776388889,0.528125
image_0356,0,0.833261073,0.6125,0.28203125,0.776388889,0.38515625
image_0356,0,0.753718615,0.686111111,0.57734375,0.797222222,0.68984375
image_0388,1,0.766166031,0.616666667,0.4421875,0.734722222,0.51171875
image_0361,0,0.840768278,0.577777778,0.38828125,0.723611111,0.43515625
image_0393,1,0.833245754,0.595833333,0.32109375,0.830555556,0.4078125
image_0393,0,0.772410095,0.666666667,0.58984375,0.822222222,0.67578125
image_0348,1,0.912564933,0.683333333,0.41484375,0.8125,0.5
image_0348,1,0.832775295,0.658333333,0.05546875,0.811111111,0.153125
image_0348,0,0.816764176,0.630555556,0.76328125,0.8375,0.87109375
image_0354,0,0.848006368,0.720833333,0.58828125,0.869444444,0.70546875
image_0390,1,0.881854773,0.644444444,0.3640625,0.7875,0.44296875
image_0390,0,0.851751328,0.658333333,0.68984375,0.783333333,0.77734375
image_0390,0,0.756379008,0.691666667,0.4859375,0.802777778,0.56953125
image_0412,1,0.894614458,0.6375,0.240625,0.779166667,0.32578125
image_0407,0,0.830446899,0.690277778,0.546875,0.830555556,0.634375
image_0407,0,0.818952262,0.565277778,0.30234375,0.816666667,0.4625
image_0417,1,0.84034276,0.676388889,0.24609375,0.829166667,0.40625
image_0417,0,0.830597341,0.615277778,0.6921875,0.913888889,0.86796875
image_0417,0,0.729278803,0.7125,0.540625,0.854166667,0.68203125
image_0381,0,0.932267725,0.666666667,0.2640625,0.883333333,0.39296875
image_0381,0,0.874128282,0.730555556,0.73984375,0.8625,0.8515625
